"LOA DATE",PRODUCT,MODEL,"PRIMARY VIOLATION",CITATION,"ACTION REQUESTED",FIRM,"ADDRESS 1","ADDRESS 2","FOREIGN MFG","LOT SIZE",COUNTRY
"December 2012","WOOD PYRAMID GAME",93636,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","FABRICAS SELECTAS","3843 NORTH CYPRESS DRIVE","WICHITA, KS 67226","GLASFIRMA S.A. DE C.V.",984,MEXICO
"December 2012","WOOD TIC TAC TOE GAME",93635,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","FABRICAS SELECTAS","3843 NORTH CYPRESS DRIVE","WICHITA, KS 67226","GLASFIRMA S.A. DE C.V.",1008,MEXICO
"December 2012","FOOTBALL WALLET","LUCP 0611","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production",,,,"STUDENT SUPPLY",31,CHINA
"December 2012","BASKETBALL WALLET","LUCP 0611","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production",,,,"STUDENT SUPPLY",42,CHINA
"December 2012","BASEBALL WALLET","LUCP 0611","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","STUDENT SUPPLY","22610 88TH AVE. SOUTH, SUITE C","KENT, WA","STUDENT SUPPLY",42,CHINA
"December 2012","SOCCER WALLET","LUCP 0611","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production",,,,"STUDENT SUPPLY",42,CHINA
"December 2012","RIDDELL DAGGER RECEIVER FULL F",,"Lead in Children's Product / FHSA","16 CFR 1500","Distribution Level Recall","RIDDELL INC","5550 SCOTTS VALLEY DRIVE","SCOTTS VALLEY, CA 95076","PT WONEEL MIDAS LEATHERS",0,INDONESIA
"December 2012","CHILDREN'S CHAIR",,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Stop Sale and Correct Future Production","SEAGULL TRADING INC","7215 HARWIN DRIVE","HOUSTON, TX 77036","GUANGZHOU LINGYUAN IMP&EXP TRADING",38,CHINA
"December 2012","CHILDREN'S UMBRELLA'S",,"Sharp Points","16 CFR 1500.48","Stop Sale and Correct Future Production","SEAGULL TRADING INC","7215 HARWIN DRIVE","HOUSTON, TX 77036","GUANGZHOU LINGYUAN IMP&EXP TRADING",280,CHINA
"December 2012","CHILDREN'S UMBRELLA",,"Sharp Points","16 CFR 1500.48","Stop Sale and Correct Future Production","SEAGULL TRADING INC","7215 HARWIN DRIVE","HOUSTON, TX 77036","GUANGZHOU LINGYUAN IMP&EXP TRADING",280,CHINA
"December 2012",GUNDAM,2558A,"Lead in Children's Product / FHSA","16 CFR 1500","Distribution Level Recall","AL-DAN TRADING INC.","20600 NW 47TH AVENUE","MIAMI, FL 33055","SAME AS BOX #13",17,CHINA
"December 2012","CLAY SCULPTURE MODELING KIT",6009,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","SHURE PRODUCTS INC.","2129 WEST NORTH AVENUE","CHICAGO, IL 60647",,12,CHINA
"December 2012","SWIRLING ART SET",,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","RMS INTERNATIONAL (USA) INC.","8323 NW 12TH STREET","MIAMI, FL 33126",,23,CHINA
"December 2012","RESCUE, ZERO TEAM",1991-25A,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","RETAIL MARKETING DISTRIBUTOR CORP.","PO BOX 675","TRUJILLO ALTO, PR 00911-0675","HANG WING PLASTIC INDUSTRY CO., LTD",32,CHINA
"December 2012","TRUCK ESPECIAL RACING",666-54N,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","RETAIL MARKETING DISTRIBUTOR CORP.","PO BOX 675","TRUJILLO ALTO, PR 00911-0675","HANG WING PLASTIC INDUSTRY CO., LTD",216,CHINA
"December 2012","COLOUR DOUGH",8858-4,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","RETAIL MARKETING DISTRIBUTOR CORP.","PO BOX 675","TRUJILLO ALTO, PR 00911-0675","HANG WING PLASTIC INDUSTRY CO., LTD",24,CHINA
"December 2012","SUPER TRUCK",358/61,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","RETAIL MARKETING DISTRIBUTOR CORP.","PO BOX 675","TRUJILLO ALTO, PR 00911-0675","HANG WING PLASTIC INDUSTRY CO., LTD",54,CHINA
"December 2012","BUSYNESS TRUCK",358/58,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","RETAIL MARKETING DISTRIBUTOR CORP.","PO BOX 675","TRUJILLO ALTO, PR 00911-0675","HANG WING PLASTIC INDUSTRY CO., LTD",720,CHINA
"December 2012","FAST POTWER",1836,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","RETAIL MARKETING DISTRIBUTOR CORP.","PO BOX 675","TRUJILLO ALTO, PR 00911-0675","HANG WING PLASTIC INDUSTRY CO., LTD",360,CHINA
"December 2012","MAKE HATE",1888-1,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","RETAIL MARKETING DISTRIBUTOR CORP.","PO BOX 675","TRUJILLO ALTO, PR 00911-0675","HANG WING PLASTIC INDUSTRY CO., LTD",48,CHINA
"December 2012","EXCEED WINNER",1849,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","RETAIL MARKETING DISTRIBUTOR CORP.","PO BOX 675","TRUJILLO ALTO, PR 00911-0675","HANG WING PLASTIC INDUSTRY CO., LTD",300,CHINA
"December 2012",CRAYONS,1225,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","SUPERMARKET ASSOCIATES","533 DOHERTY AVE","MODESTO, CA 95354",DATS,5,CHINA
"December 2012","PRESCRIPTION DRUGS",,"Prescription Drugs Packaging","16 CFR 1700.14(a)(10)","Correct Future Production","WILMOT PHARMACY AKA SADDLEBROOK DRUG","63717 E SADDLEBROOK","ORO VALLEY, AZ 85739",,0,USA
"December 2012","SMALL SKATEBOARDS","SMALL LS P2206","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","GBF SPORT INC","401 OCEAN DRIVE404 SUITE","MIAMI BEACH FL, FL 33139","YILIEN INDUSTRY AND TRADE",80,CHINA
"December 2012","LARGE SKATEBOARDS","LARGE LS P2808","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","GBF SPORT INC","401 OCEAN DRIVE404 SUITE","MIAMI BEACH FL, FL 33139","YILIEN INDUSTRY AND TRADE",30,CHINA
"December 2012","WOODEN WAGON",1600-410,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","MILLSIDE INDUSTRIES INC","6408 YATON SIDEROAD","WALLENSTEIN, ONTARIO, N0B 2S0","MILLSIDE INDUSTRIES INC",46,CANADA
"December 2012","DOLL SET",201305/201306,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","WATCH CLUB, INC.","4632 PACIFIC BLVD","VERNON, CA 90058","RAMSONS CORPORATION (H.K.)",2160,CHINA
"December 2012","MONKEY PURSE",GNE24606WM,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","ABG ACCESSORIES","1000 JEFFERSON AVE","ELIZABETH, NJ 07201",,16800,CHINA
"December 2012","DRAIN COVERS",,"Failure of secondary back up system","Sec. 1404(c)(1)(B)","Correct Future Production","HOLIDAY HILLS","8802 W. 62ND TERRACE","SHAWNEE, KS 66207",,0,USA
"December 2012","1:10 R/C DRIFT CAR",Y1514366/939,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EXTREME AIRSOFT ZONE","10316 NORRIS AVE","PACOIMA, CA 91331","SHANTOU YESWILL TOYS CO., LTD",80,CHINA
"December 2012","R/C DRIFT CARS BATTER INCLUDE",Y2459120/333-74,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EXTREME AIRSOFT ZONE","10316 NORRIS AVE","PACOIMA, CA 91331","SHANTOU YESWILL TOYS CO., LTD",240,CHINA
"December 2012","R/C DRIFT CARS BATTER INCLUDE",Y2459120/333-74,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EXTREME AIRSOFT ZONE","10316 NORRIS AVE","PACOIMA, CA 91331","SHANTOU YESWILL TOYS CO., LTD",72,CHINA
"December 2012","R/C DRIFT CARS BATTER INCLUDE",Y2459143/333-72,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EXTREME AIRSOFT ZONE","10316 NORRIS AVE","PACOIMA, CA 91331","SHANTOU YESWILL TOYS CO., LTD",240,CHINA
"December 2012","R/C DRIFT CARS BATTER INCLUDE",Y2459144/333-72,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EXTREME AIRSOFT ZONE","10316 NORRIS AVE","PACOIMA, CA 91331","SHANTOU YESWILL TOYS CO., LTD",240,CHINA
"December 2012","R/C DRIFT CARS BATTER INCLUDE",Y2459145/333-72,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","XTREME AIRSOFT ZONE","10316 NORRIS AVE","PACOIMA, CA 91331","SHANTOU YESWILL TOYS CO., LTD",240,CHINA
"December 2012","R/C DRIFT CARS BATTER INCLUDE",Y2459156/333-75,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EXTREME AIRSOFT ZONE","10316 NORRIS AVE","PACOIMA, CA 91331","SHANTOU YESWILL TOYS CO., LTD",240,CHINA
"December 2012","R/C DRIFT CARS BATTER INCLUDE",Y2459158/333-75,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EXTREME AIRSOFT ZONE","10316 NORRIS AVE","PACOIMA, CA 91331","SHANTOU YESWILL TOYS CO., LTD",240,CHINA
"December 2012","R/C DRIFT CARS BATTER INCLUDE",Y2459159/333-75,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EXTREME AIRSOFT ZONE","10316 NORRIS AVE","PACOIMA, CA 91331","SHANTOU YESWILL TOYS CO., LTD",240,CHINA
"December 2012","R/C DRIFT CARS BATTER INCLUDE",Y2459160/333-75,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EXTREME AIRSOFT ZONE","10316 NORRIS AVE","PACOIMA, CA 91331","SHANTOU YESWILL TOYS CO., LTD",240,CHINA
"December 2012","R/C DRIFT CARS BATTERY INCLUDE",Y2459161/333-75,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EXTREME AIRSOFT ZONE","10316 NORRIS AVE","PACOIMA, CA 91331","SHANTOU YESWILL TOYS CO., LTD",240,CHINA
"December 2012","OR EIGHT FIRE RESCUE VEHICLES",Y5544020/1911-2,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EXTREME AIRSOFT ZONE","10316 NORRIS AVE","PACOIMA, CA 91331","SHANTOU YESWILL TOYS CO., LTD",272,CHINA
"December 2012","LIGHTER - GUN",1851,"Lighter Child-Resistance","16 CFR 1210.3(a)","Stop Sale and Correct Future Production","SIGMA STAR IMPORT INC","11635 HARRY HINES BLVD","DALLAS, TX 75229",,200,CHINA
"December 2012","SMALL GRAY BAG",,"Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Correct Future Production","JOO BROS IN. DBA: TEAM WORK","221 E. EAST BOYD STREET #B","LOS ANGELES, CA 90013","GUANG ZHOU SPU TRADE CO.",75,CHINA
"December 2012","BLUE BACK PACK",,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","JOO BROS IN. DBA: TEAM WORK","221 E. EAST BOYD STREET #B","LOS ANGELES, CA 90013","GUANG ZHOU SPU TRADE CO.",75,CHINA
"December 2012","SMALL GRAY BAG",,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Stop Sale and Correct Future Production","JOO BROS IN. DBA: TEAM WORK","221 E. EAST BOYD STREET #B","LOS ANGELES, CA 90013","GUANG ZHOU SPU TRADE CO.",75,CHINA
"December 2012","CIRCULAR GRAY BAG WITH BO",,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Stop Sale and Correct Future Production","JOO BROS IN. DBA: TEAM WORK","221 E. EAST BOYD STREET #B","LOS ANGELES, CA 90013","GUANG ZHOU SPU TRADE CO.",75,CHINA
"December 2012","SMALL GRAY BAG - TRIANGUL",TOO253,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Stop Sale and Correct Future Production","JOO BROS IN. DBA: TEAM WORK","221 E. EAST BOYD STREET #B","LOS ANGELES, CA 90013","GUANG ZHOU SPU TRADE CO.",75,CHINA
"December 2012","TAN BEAR SHOULDER BAG",SS6160,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Stop Sale and Correct Future Production","JOO BROS IN. DBA: TEAM WORK","221 E. EAST BOYD STREET #B","LOS ANGELES, CA 90013","GUANG ZHOU SPU TRADE CO.",75,CHINA
"December 2012","YELLOW - RILAKKUMA BACKPA",,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","JOO BROS IN. DBA: TEAM WORK","221 E. EAST BOYD STREET #B","LOS ANGELES, CA 90013","GUANG ZHOU SPU TRADE CO.",75,CHINA
"December 2012","LARGE TEDDY BEAR",CK23101,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Stop Sale and Correct Future Production","JOO BROS IN. DBA: TEAM WORK","221 E. EAST BOYD STREET #B","LOS ANGELES, CA 90013","GUANG ZHOU SPU TRADE CO.",75,CHINA
"December 2012","SMALL TEDDY BEAR",CK23101,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Stop Sale and Correct Future Production","JOO BROS IN. DBA: TEAM WORK","221 E. EAST BOYD STREET #B","LOS ANGELES, CA 90013","GUANG ZHOU SPU TRADE CO.",75,CHINA
"December 2012","ANIME BACKPACK",,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","JOO BROS IN. DBA: TEAM WORK","221 E. EAST BOYD STREET #B","LOS ANGELES, CA 90013","GUANG ZHOU SPU TRADE CO.",75,CHINA
"December 2012","TOTORO PLUSH BAG",,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Stop Sale and Correct Future Production","JOO BROS IN. DBA: TEAM WORK","221 E. EAST BOYD STREET #B","LOS ANGELES, CA 90013","GUANG ZHOU SPU TRADE CO.",75,CHINA
"December 2012","RC CAR",Y43713/866-2410,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","LONG OCEAN CORP","73-73 GOULD STREET","BAYONNE, NJ 07002","TANG LUNG HONG",900,CHINA
"December 2012","RC CAR",Y43719/866-378,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","LONG OCEAN CORP","73-73 GOULD STREET","BAYONNE, NJ 07002","TANG LUNG HONG",720,CHINA
"December 2012","MASSAGE BALL - GREEN",025A,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","TAIFUNG CORP","321 WALL STREET","LOS ANGELES, CA 90013","YICHENG CONPANY LIMITED",3000,CHINA
"December 2012","MASSAGE BALL - BLUE",025A,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","TAIFUNG CORP","321 WALL STREET","LOS ANGELES, CA 90013","YICHENG CONPANY LIMITED",3000,CHINA
"December 2012","MASSAGE BALL - PURPLE",025A,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","TAIFUNG CORP","321 WALL STREET","LOS ANGELES, CA 90013","YICHENG CONPANY LIMITED",3000,CHINA
"December 2012","MASSAGE BALL - PINK",025A,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","TAIFUNG CORP","321 WALL STREET","LOS ANGELES, CA 90013","YICHENG CONPANY LIMITED",3000,CHINA
"December 2012","MASSAGE BALL - YELLOW",025A,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","TAIFUNG CORP","321 WALL STREET","LOS ANGELES, CA 90013","YICHENG CONPANY LIMITED",3000,CHINA
"December 2012","MASSAGE BALL - RED",025A,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","TAIFUNG CORP","321 WALL STREET","LOS ANGELES, CA 90013","YICHENG CONPANY LIMITED",3000,CHINA
"December 2012","PLUSH BACKPACK",SM13-2086,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","TAIFUNG CORP","321 WALL STREET","LOS ANGELES, CA 90013","YICHENG CONPANY LIMITED",1440,CHINA
"December 2012","PLUSH BACKPACK",SM13-20230,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","TAIFUNG CORP","321 WALL STREET","LOS ANGELES, CA 90013","YICHENG CONPANY LIMITED",360,CHINA
"December 2012","PLUSH BACKPACK",SMC-8011,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","TAIFUNG CORP","321 WALL STREET","LOS ANGELES, CA 90013","YICHENG CONPANY LIMITED",1440,CHINA
"December 2012","PLUSH BACKPACK",1037.75,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","TAIFUNG CORP","321 WALL STREET","LOS ANGELES, CA 90013","YICHENG CONPANY LIMITED",264,CHINA
"December 2012","SUPER RACING THUNDER",CAR-13127,"Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Correct Future Production","FARMACIA CARIDAD","PO BOX 4218","BAYAMON, PR 00958","ALLIANCE (HK) ENTERPRISE LIMITED",384,CHINA
"December 2012","QUICK RACE ELIET RACING",CAR-13172,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","FARMACIA CARIDAD","PO BOX 4218","BAYAMON, PR 00958","ALLIANCE (HK) ENTERPRISE LIMITED",72,CHINA
"December 2012","MY FIRST BABY TOBY",CAR-13162,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","FARMACIA CARIDAD","PO BOX 4218","BAYAMON, PR 00958","ALLIANCE (HK) ENTERPRISE LIMITED",48,CHINA
"December 2012","SANDWICH LUNCH",CAR-13079,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","FARMACIA CARIDAD","PO BOX 4218","BAYAMON, PR 00958","ALLIANCE (HK) ENTERPRISE LIMITED",48,CHINA
"December 2012","JAPANESE CUISINE",CAR-13078,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","FARMACIA CARIDAD","PO BOX 4218","BAYAMON, PR 00958","ALLIANCE (HK) ENTERPRISE LIMITED",48,CHINA
"December 2012","CLOUR DOUGHT",CAR-13068,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","FARMACIA CARIDAD","PO BOX 4218","BAYAMON, PR 00958","ALLIANCE (HK) ENTERPRISE LIMITED",120,CHINA
"December 2012","PLASTICINE MAGICAL",CAR-13066,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","FARMACIA CARIDAD","PO BOX 4218","BAYAMON, PR 00958","ALLIANCE (HK) ENTERPRISE LIMITED",360,CHINA
"December 2012","YOUTH BASEBALL GLOVE",MMX1050P,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","MIZUNO USA, INC.","4925 AVALON RIDGE PARKWAY","NORCOSS, GA 30071",,1380,CHINA
"December 2012","TOY-MINI BOWLING",903959,"Lead in Children's Product / FHSA","16 CFR 1500","Distribution Level Recall","GREENBRIER INTERNATIONAL, INC","500 VOLVO PARKWAY","CHESAPEAKE, VA 23320","YIFENG TOYS FACTORY",43968,CHINA
"December 2012","THE LITTLE WHITE RABBIT",L-924,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","LUXO ENTERPRISES INC.","2132 SACRAMENTO ST.","LOS ANGELES, CA 90021","YUANTU TRADE CO., LTD",360,CHINA
"December 2012","BUBBLE GUN",8817B,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","LUXO ENTERPRISES INC.","2132 SACRAMENTO ST.","LOS ANGELES, CA 90021","YUANTU TRADE CO., LTD",1920,CHINA
"December 2012","LIGHT UP HAIR DECORATION","10086 (STARF","Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Correct Future Production","MAJOR TRADING","659 SOUTH 6TH AVE.","CITY OF INDUSTRY, CA 91746","NINGBO F.T.Z. CHANGHE TRADING CO., LTD",3600,CHINA
"December 2012","LIGHT UP HAIR DECORATION","10086 SMILEY","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","MAJOR TRADING","659 SOUTH 6TH AVE.","CITY OF INDUSTRY, CA 91746","NINGBO F.T.Z. CHANGHE TRADING CO., LTD",3600,CHINA
"December 2012","LIGHT UP HAIR DECORATION","10086 CLOWNF","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","MAJOR TRADING","659 SOUTH 6TH AVE.","CITY OF INDUSTRY, CA 91746","NINGBO F.T.Z. CHANGHE TRADING CO., LTD",3600,CHINA
"December 2012","LIGHT UP HAIR DECORATION","10086 FLOWER","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","MAJOR TRADING","659 SOUTH 6TH AVE.","CITY OF INDUSTRY, CA 91746","NINGBO F.T.Z. CHANGHE TRADING CO., LTD",3600,CHINA
"December 2012",NECKLACE,"06 STARFISH","Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Correct Future Production","MAJOR TRADING","659 SOUTH 6TH AVE.","CITY OF INDUSTRY, CA 91746","NINGBO F.T.Z. CHANGHE TRADING CO., LTD",1800,CHINA
"December 2012","NECKLACE - SMILEY FACE",6,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","MAJOR TRADING","659 SOUTH 6TH AVE.","CITY OF INDUSTRY, CA 91746","NINGBO F.T.Z. CHANGHE TRADING CO., LTD",1800,CHINA
"December 2012","NECKLACE - CLOWNFISH",6,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","MAJOR TRADING","659 SOUTH 6TH AVE.","CITY OF INDUSTRY, CA 91746","NINGBO F.T.Z. CHANGHE TRADING CO., LTD",1800,CHINA
"December 2012","NECKLACE - FLOWER FACE",6,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","MAJOR TRADING","659 SOUTH 6TH AVE.","CITY OF INDUSTRY, CA 91746","NINGBO F.T.Z. CHANGHE TRADING CO., LTD",1800,CHINA
"December 2012","TOY R/C CAR",9088A,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","USA SHUN DA TRADING INC","1285 FLUSHING AVE.","BROOKLYN, NY 11237","ZHEJIANG HENGFEN GROUP CO., LTD.",500,CHINA
"December 2012","TOY DOLL SET",88242A2,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","USA SHUN DA TRADING INC","1285 FLUSHING AVE.","BROOKLYN, NY 11237","ZHEJIANG HENGFEN GROUP CO., LTD.",500,CHINA
"December 2012","TOY R/C CAR",6688-222C,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","USA SHUN DA TRADING INC","1285 FLUSHING AVE.","BROOKLYN, NY 11237","ZHEJIANG HENGFEN GROUP CO., LTD.",500,CHINA
"December 2012","FINGER BOWLING ASSORTED",903959,"Lead in Children's Product / FHSA","16 CFR 1500","Distribution Level Recall","GREENBRIER INTERNATIONAL, INC","500 VOLVO PARKWAY","CHESAPEAKE, VA 23320","SHANTOU CHENGHAI TAISHENG PLASTIC TOYS FACTORY",23376,CHINA
"December 2012","FINGER BOWLING ASSORTED",903959,"Lead in Children's Product / FHSA","16 CFR 1500","Distribution Level Recall","GREENBRIER INTERNATIONAL, INC","500 VOLVO PARKWAY","CHESAPEAKE, VA 23320","SHANTOU CHENGHAI TAISHENG PLASTIC TOYS FACTORY",13728,CHINA
"December 2012","FINGER BOWLING ASSORTED",903959,"Lead in Children's Product / FHSA","16 CFR 1500","Distribution Level Recall","GREENBRIER INTERNATIONAL, INC","500 VOLVO PARKWAY","CHESAPEAKE, VA 23320","SHANTOU CHENGHAI TAISHENG PLASTIC TOYS FACTORY",35568,CHINA
